dataset,image,sigma,realization,method,psnr,ssim,runtime
Kodak24,kodim17.png,25,1,guided,24.7409103844064,0.484272143164532,0.052831
Kodak24,kodim17.png,25,1,l0,21.9397362855475,0.575030110913969,6.2665296
Kodak24,kodim17.png,25,1,lgss,24.972901843,0.6596314843,5.2051107
Kodak24,kodim17.png,25,1,original,19.3338937859649,0.509545075857596,10.7113877
Kodak24,kodim17.png,25,1,tv,16.2238281629,0.1629027317,1.5884602
Kodak24,kodim18.png,25,1,adaptive,23.2187421916663,0.535173055282552,14.6145675
Kodak24,kodim18.png,25,1,bilateral,24.1625025568596,0.528029898427125,2.7451581
Kodak24,kodim18.png,25,1,guided,24.1993702404499,0.527130843182937,0.0474791
Kodak24,kodim18.png,25,1,l0,21.8855920309919,0.506565141831613,7.0839371
Kodak24,kodim18.png,25,1,lgss,24.101436384,0.6611833545,4.7687062
Kodak24,kodim18.png,25,1,original,20.6535749919427,0.45968886957628,17.5240378
Kodak24,kodim18.png,25,1,tv,16.3691569701,0.2254480613,1.6420678
Kodak24,kodim19.png,25,1,adaptive,23.1768014051201,0.563471770850447,13.7918062
Kodak24,kodim19.png,25,1,bilateral,23.9783107328579,0.527362409843473,2.3273824
Kodak24,kodim19.png,25,1,guided,23.8831547854532,0.523379212157993,0.0231902
Kodak24,kodim19.png,25,1,l0,22.6673076471753,0.690489546214604,8.1891673
Kodak24,kodim19.png,25,1,lgss,24.035182425,0.7662595148,4.7814628
Kodak24,kodim19.png,25,1,original,20.984381869375,0.64028208908027,13.6958162
Kodak24,kodim19.png,25,1,tv,16.1731346124,0.2587396844,1.5936299
Kodak24,kodim20.png,25,1,adaptive,25.2436116659506,0.776353030350303,9.8557216
Kodak24,kodim20.png,25,1,bilateral,25.9855511499031,0.620598171936026,1.3345905
Kodak24,kodim20.png,25,1,guided,25.7106815968652,0.648242024942845,0.0202144
Kodak24,kodim20.png,25,1,l0,23.5349884542924,0.795735504506672,3.9780784
Kodak24,kodim20.png,25,1,lgss,25.8162682496,0.829292846,4.8227575
Kodak24,kodim20.png,25,1,original,21.7637182932132,0.761592203973626,8.7431567
Kodak24,kodim20.png,25,1,tv,17.1877915159,0.1640312303,1.7663364
Kodak24,kodim21.png,25,1,adaptive,23.2797705280667,0.542897930178126,6.5040842
Kodak24,kodim21.png,25,1,bilateral,24.1601561706,0.497192282339168,1.0260486
Kodak24,kodim21.png,25,1,guided,24.2053692044883,0.497534338216488,0.0155965
Kodak24,kodim21.png,25,1,l0,22.4754553433263,0.675274418226552,2.8174429
Kodak24,kodim21.png,25,1,lgss,24.6233800143,0.7769217008,4.7163466
Kodak24,kodim21.png,25,1,original,21.0609445012446,0.616291112703892,5.7762512
Kodak24,kodim21.png,25,1,tv,16.1068049036,0.2158719287,1.6130298
Kodak24,kodim22.png,25,1,adaptive,23.6767545705553,0.480523667996606,6.0456773
Kodak24,kodim22.png,25,1,bilateral,24.6136760141312,0.452190927585242,1.0348245
Kodak24,kodim22.png,25,1,guided,24.7170428490035,0.454025585412421,0.0255714
Kodak24,kodim22.png,25,1,l0,22.9671521998629,0.616871770297914,2.8569954
Kodak24,kodim22.png,25,1,lgss,24.8623365321,0.6609097378,4.6868228
Kodak24,kodim22.png,25,1,original,21.5508380347053,0.586657706337821,5.6924206
Kodak24,kodim22.png,25,1,tv,16.0374274019,0.1577213223,1.5867085
Kodak24,kodim23.png,25,1,adaptive,24.2802237328344,0.489376911991048,6.0502934
Kodak24,kodim23.png,25,1,bilateral,25.017118307556,0.404829798033922,1.0166377
Kodak24,kodim23.png,25,1,guided,25.2359759849147,0.413381558909071,0.0172632
Kodak24,kodim23.png,25,1,l0,22.5378928125073,0.763075022459736,2.762538
Kodak24,kodim23.png,25,1,lgss,25.2366002243,0.7679859037,4.8238145
Kodak24,kodim23.png,25,1,original,19.7967923723359,0.739563892137521,5.9167746
Kodak24,kodim23.png,25,1,tv,16.068499477,0.1151665439,1.5864083
Kodak24,kodim24.png,25,1,adaptive,23.2896247974612,0.520137640646864,6.0481377
Kodak24,kodim24.png,25,1,bilateral,24.1913121937957,0.502991685635068,1.0116508
Kodak24,kodim24.png,25,1,guided,24.2051077962176,0.500205435971784,0.0167688
Kodak24,kodim24.png,25,1,l0,21.2333495286681,0.577688896885348,2.797418
Kodak24,kodim24.png,25,1,lgss,24.7680251341,0.6906882887,4.6880365
Kodak24,kodim24.png,25,1,original,19.8054178719006,0.525953613058514,5.5617177
Kodak24,kodim24.png,25,1,tv,16.082307974,0.2081121975,1.5917652
Kodak24,kodim01.png,50,1,adaptive,14.5867061057386,0.258677396117562,6.121099
Kodak24,kodim01.png,50,1,bilateral,15.9284234930374,0.288532729486496,0.8518243
Kodak24,kodim01.png,50,1,guided,16.2603115289489,0.294245087062231,0.0127416
Kodak24,kodim01.png,50,1,l0,16.4894591109676,0.299669211498653,2.1349274
Kodak24,kodim01.png,50,1,lgss,15.1043984014,0.2823076653,4.4368747
Kodak24,kodim01.png,50,1,original,16.4760046606009,0.335512277947096,5.7863559
Kodak24,kodim01.png,50,1,tv,12.7552148519,0.1911880913,1.6744283
Kodak24,kodim02.png,50,1,adaptive,14.7827617159906,0.0930553395022732,5.7355295
Kodak24,kodim02.png,50,1,bilateral,16.3499608074027,0.113831807842768,0.9508603
Kodak24,kodim02.png,50,1,guided,16.8139590465512,0.11995580866272,0.012158
Kodak24,kodim02.png,50,1,l0,17.6684418995868,0.156414643056131,2.9583639
Kodak24,kodim02.png,50,1,lgss,15.8453981984,0.1220501641,4.4353358
Kodak24,kodim02.png,50,1,original,17.6398467135918,0.188809023041804,4.9609652
Kodak24,kodim02.png,50,1,tv,12.9730517798,0.0635608908,1.6144623
Kodak24,kodim03.png,50,1,adaptive,14.6547349619965,0.0805158313772459,5.7633275
Kodak24,kodim03.png,50,1,bilateral,16.2324599738442,0.0997689059733273,0.9203091
Kodak24,kodim03.png,50,1,guided,16.6472117485105,0.10464371108569,0.012527
Kodak24,kodim03.png,50,1,l0,17.4283171835532,0.145790623758554,2.530927
Kodak24,kodim03.png,50,1,lgss,15.8698224168,0.1172192697,6.7845335
Kodak24,kodim03.png,50,1,original,17.3720398057372,0.17776926772384,5.1168001
Kodak24,kodim03.png,50,1,tv,12.8054910248,0.0550774531,2.7311992
Kodak24,kodim04.png,50,1,adaptive,14.7294900550786,0.0856283279462734,5.1575433
Kodak24,kodim04.png,50,1,bilateral,16.2967468398756,0.107052982169671,1.0277616
Kodak24,kodim04.png,50,1,guided,16.7324635184642,0.1129633125726,0.016626
Kodak24,kodim04.png,50,1,l0,17.4669551786289,0.153510308877442,2.7595069
Kodak24,kodim04.png,50,1,lgss,15.7934261751,0.1247374921,7.4917766
Kodak24,kodim04.png,50,1,original,17.5377601133687,0.196956641790924,5.4089364
Kodak24,kodim04.png,50,1,tv,12.8813688989,0.0571291064,3.1517462
Kodak24,kodim05.png,50,1,adaptive,15.1870662302156,0.317561876939932,6.27608
Kodak24,kodim05.png,50,1,bilateral,16.3724908453664,0.346317676254054,1.0585239
Kodak24,kodim05.png,50,1,guided,16.7542975967304,0.352835010296544,0.0156303
Kodak24,kodim05.png,50,1,l0,17.1470523139089,0.374855218246934,3.0900199
Kodak24,kodim05.png,50,1,lgss,15.8716612749,0.3572417443,6.7852189
Kodak24,kodim05.png,50,1,original,17.6046182182568,0.431712293978182,5.7391959
Kodak24,kodim05.png,50,1,tv,13.3459441221,0.2380215313,3.4593229
Kodak24,kodim06.png,50,1,adaptive,14.9823271076763,0.18210569079072,6.1546168
Kodak24,kodim06.png,50,1,bilateral,16.39682397494,0.205382471175265,1.0597737
Kodak24,kodim06.png,50,1,guided,16.8183873001155,0.215159702473597,0.0167517
Kodak24,kodim06.png,50,1,l0,17.2453452544999,0.27405609262166,3.0186264
Kodak24,kodim06.png,50,1,lgss,15.8496652674,0.3142847395,5.8980387
Kodak24,kodim06.png,50,1,original,17.3397288330553,0.361062880895624,5.7650544
Kodak24,kodim06.png,50,1,tv,13.0809003584,0.1279351794,2.0941677
Kodak24,kodim07.png,50,1,adaptive,14.5941138386728,0.150762328802592,5.9562335
Kodak24,kodim07.png,50,1,bilateral,16.0550572830021,0.174965063461363,1.0442002
Kodak24,kodim07.png,50,1,guided,16.4176960920416,0.179567079803803,0.0151057
Kodak24,kodim07.png,50,1,l0,16.9449669366344,0.207535844609532,2.9151539
Kodak24,kodim07.png,50,1,lgss,15.403101527,0.1712628427,5.0505315
Kodak24,kodim07.png,50,1,original,16.9781906387628,0.23900874534485,5.9604753
Kodak24,kodim07.png,50,1,tv,12.7224270861,0.1044491595,1.6900712
Kodak24,kodim08.png,50,1,adaptive,15.0747756632524,0.359853541063468,5.9322319
Kodak24,kodim08.png,50,1,bilateral,16.1938861481393,0.385914253091458,1.0221054
Kodak24,kodim08.png,50,1,guided,16.504077170873,0.391288784666542,0.0165455
Kodak24,kodim08.png,50,1,l0,16.8817804635118,0.423479808386178,2.9444404
Kodak24,kodim08.png,50,1,lgss,16.0260125553,0.4251556497,6.0152293
Kodak24,kodim08.png,50,1,original,17.1344287210731,0.477501251481103,5.5400851
Kodak24,kodim08.png,50,1,tv,13.240448984,0.2857709738,3.6815525
Kodak24,kodim09.png,50,1,adaptive,14.6279218759954,0.11702063696066,5.9932334
Kodak24,kodim09.png,50,1,bilateral,16.1428241614153,0.136585329430576,1.0386618
Kodak24,kodim09.png,50,1,guided,16.5162756169359,0.140751427131737,0.0159463
Kodak24,kodim09.png,50,1,l0,17.2087084492558,0.182211089184126,2.9777959
Kodak24,kodim09.png,50,1,lgss,15.9941463959,0.1593247416,5.8989744
Kodak24,kodim09.png,50,1,original,17.1471279571346,0.212216713904701,5.8125133
Kodak24,kodim09.png,50,1,tv,12.7674219415,0.0861830398,1.8480324
Kodak24,kodim10.png,50,1,adaptive,14.4791422892312,0.0976421811663075,9.1129826
Kodak24,kodim10.png,50,1,bilateral,16.0286298737032,0.116780696176572,1.4994742
Kodak24,kodim10.png,50,1,guided,16.3738583319057,0.120783765623213,0.0219553
Kodak24,kodim10.png,50,1,l0,16.9046717362064,0.147202476734982,4.3367587
Kodak24,kodim10.png,50,1,lgss,15.5548037933,0.1235020431,4.7357999
Kodak24,kodim10.png,50,1,original,16.7354310892564,0.166228961152853,8.5294924
Kodak24,kodim10.png,50,1,tv,12.5866685337,0.0683898624,1.8969279
Kodak24,kodim11.png,50,1,adaptive,14.7959689410442,0.179347431614,8.7421905
Kodak24,kodim11.png,50,1,bilateral,16.222859050971,0.203689792583659,1.5634876
Kodak24,kodim11.png,50,1,guided,16.6033403112914,0.210114471184047,0.0225911
Kodak24,kodim11.png,50,1,l0,17.0856397204785,0.245332482585457,4.7021579
Kodak24,kodim11.png,50,1,lgss,15.6751545657,0.2318508583,4.6605534
Kodak24,kodim11.png,50,1,original,17.0963988817889,0.290490492918147,7.9831981
Kodak24,kodim11.png,50,1,tv,12.9102032377,0.1296701009,1.7247935
Kodak24,kodim12.png,50,1,adaptive,15.0011006691267,0.107487043236989,32.1285128
Kodak24,kodim12.png,50,1,bilateral,16.5224049214077,0.125385333384328,5.8126888
Kodak24,kodim12.png,50,1,guided,16.9939977853117,0.134043881386815,0.1295667
Kodak24,kodim12.png,50,1,l0,17.8368578855429,0.196061242264467,12.1463437
Kodak24,kodim12.png,50,1,lgss,15.8889237047,0.1629700278,4.9953678
Kodak24,kodim12.png,50,1,original,17.9410465275163,0.254736666193806,19.2165686
Kodak24,kodim12.png,50,1,tv,13.1357162566,0.0718694843,1.6486566
Kodak24,kodim13.png,50,1,adaptive,14.8334140091098,0.304020817878406,17.0791547
Kodak24,kodim13.png,50,1,bilateral,16.0793683563711,0.331473683247039,2.0283796
Kodak24,kodim13.png,50,1,guided,16.4342135245369,0.338952458060974,0.0323369
Kodak24,kodim13.png,50,1,l0,16.5796035504292,0.341480473469718,6.6200822
Kodak24,kodim13.png,50,1,lgss,15.322024593,0.3356590441,5.9195917
Kodak24,kodim13.png,50,1,original,16.656483019636,0.381962438656692,16.4092037
Kodak24,kodim13.png,50,1,tv,13.0019424799,0.2287150455,5.2468076
Kodak24,kodim14.png,50,1,adaptive,14.782678008222,0.200323295962667,35.6016897
Kodak24,kodim14.png,50,1,bilateral,16.178006258291,0.228624012162127,6.3624411
Kodak24,kodim14.png,50,1,guided,16.5672999172833,0.235010547853996,0.2179946
Kodak24,kodim14.png,50,1,l0,17.0622152756147,0.260851470645825,13.9555378
Kodak24,kodim14.png,50,1,lgss,15.4791107175,0.2372518726,4.8382459
Kodak24,kodim14.png,50,1,original,17.2112112432923,0.308746664706883,24.2310952
Kodak24,kodim14.png,50,1,tv,12.9485404863,0.1446431097,1.7352756
Kodak24,kodim15.png,50,1,adaptive,15.4492778026949,0.121226593688466,21.4537332
Kodak24,kodim15.png,50,1,bilateral,16.9194231593454,0.142427672933436,3.2838008
Kodak24,kodim15.png,50,1,guided,17.4785228356461,0.153605509908675,0.0831325
Kodak24,kodim15.png,50,1,l0,18.2275077714192,0.227300007784858,10.3123284
Kodak24,kodim15.png,50,1,lgss,16.7022486476,0.2341355032,4.6626822
Kodak24,kodim15.png,50,1,original,18.7618164544827,0.327118058586132,18.8639835
Kodak24,kodim15.png,50,1,tv,13.5285035602,0.0788561411,1.5883991
Kodak24,kodim16.png,50,1,adaptive,14.7046479537544,0.109035048156786,20.2773157
Kodak24,kodim16.png,50,1,bilateral,16.2512864798508,0.13135062572623,2.8851656
Kodak24,kodim16.png,50,1,guided,16.6747954287341,0.138098727513754,0.0479611
Kodak24,kodim16.png,50,1,l0,17.2968292330871,0.165232591879308,8.9896009
Kodak24,kodim16.png,50,1,lgss,15.4920975782,0.1328852053,4.4459223
Kodak24,kodim16.png,50,1,original,17.2786098305453,0.204191365266324,17.9849511
Kodak24,kodim16.png,50,1,tv,12.8487269279,0.0742331278,1.5755295
Kodak24,kodim17.png,50,1,adaptive,14.886902045337,0.134582722430836,12.7466407
Kodak24,kodim17.png,50,1,bilateral,16.3646048658506,0.159203180530831,1.6974454
Kodak24,kodim17.png,50,1,guided,16.78506928087,0.166168047424738,0.0451215
Kodak24,kodim17.png,50,1,l0,17.3558501664422,0.212758135278449,5.710228
Kodak24,kodim17.png,50,1,lgss,15.7527840634,0.2138740173,4.5724152
Kodak24,kodim17.png,50,1,original,17.4797749571657,0.27272249797119,9.5024072
Kodak24,kodim17.png,50,1,tv,12.9956110269,0.0913374089,1.6352456
Kodak24,kodim18.png,50,1,adaptive,15.1283416654625,0.189906213768893,17.9972241
Kodak24,kodim18.png,50,1,bilateral,16.5355984131787,0.216703840125611,2.6797619
Kodak24,kodim18.png,50,1,guided,17.020802442113,0.225184265542972,0.0305966
Kodak24,kodim18.png,50,1,l0,17.7433805003202,0.262484286683096,6.6249422
Kodak24,kodim18.png,50,1,lgss,16.0246740193,0.2442368655,4.4799308
Kodak24,kodim18.png,50,1,original,18.1050197232025,0.326082850847959,15.1126628
Kodak24,kodim18.png,50,1,tv,13.3166397175,0.1359010993,1.5916081
Kodak24,kodim19.png,50,1,adaptive,14.7156334583837,0.219283987713528,13.0752181
Kodak24,kodim19.png,50,1,bilateral,16.0869240985572,0.241436231413659,1.9489818
Kodak24,kodim19.png,50,1,guided,16.4392848731467,0.246425211372894,0.0168528
Kodak24,kodim19.png,50,1,l0,16.8803384453349,0.265972968644405,6.0384727
Kodak24,kodim19.png,50,1,lgss,15.7533169987,0.2496659558,4.4215584
Kodak24,kodim19.png,50,1,original,16.9293662593879,0.295657420235289,14.2991517
Kodak24,kodim19.png,50,1,tv,12.8647745543,0.1687496464,1.6776858
Kodak24,kodim20.png,50,1,adaptive,16.5330876836391,0.198627873371016,9.4132493
Kodak24,kodim20.png,50,1,bilateral,17.6941180496141,0.183490990247985,1.0714893
Kodak24,kodim20.png,50,1,guided,18.1872971509723,0.21250651697831,0.0156514
Kodak24,kodim20.png,50,1,l0,18.7263874864061,0.441798137857107,2.9995166
Kodak24,kodim20.png,50,1,lgss,17.9858298442,0.5946683259,4.7301984
Kodak24,kodim20.png,50,1,original,19.5926492107361,0.650530315390506,8.4141132
Kodak24,kodim20.png,50,1,tv,14.0626060941,0.0983216179,1.5976716
Kodak24,kodim21.png,50,1,adaptive,14.6361606935822,0.180062899387817,5.9035932
Kodak24,kodim21.png,50,1,bilateral,16.0642517451031,0.202590583493309,1.0021632
Kodak24,kodim21.png,50,1,guided,16.4087545682232,0.208017769071953,0.0160372
Kodak24,kodim21.png,50,1,l0,16.8167794806396,0.229785552611587,2.8111026
Kodak24,kodim21.png,50,1,lgss,15.6569130915,0.2136804274,4.5425398
Kodak24,kodim21.png,50,1,original,16.7517709029011,0.257679602988336,5.3476018
Kodak24,kodim21.png,50,1,tv,12.7498450787,0.1315334897,1.6016275
Kodak24,kodim22.png,50,1,adaptive,14.6259261342019,0.127442776514666,6.0665564
Kodak24,kodim22.png,50,1,bilateral,16.1338474974416,0.149823623959711,1.0008762
Kodak24,kodim22.png,50,1,guided,16.5143220797702,0.155190124772728,0.0141808
Kodak24,kodim22.png,50,1,l0,17.0882162467865,0.182325366718805,2.8794151
Kodak24,kodim22.png,50,1,lgss,15.4198899293,0.1590475975,4.4242552
Kodak24,kodim22.png,50,1,original,16.9987632823996,0.212847312923143,5.3009238
Kodak24,kodim22.png,50,1,tv,12.7655766735,0.0903872129,1.6112074
Kodak24,kodim23.png,50,1,adaptive,14.6986363700168,0.0964934008659312,5.9166028
Kodak24,kodim23.png,50,1,bilateral,16.240636296716,0.116001360569215,0.9742653
Kodak24,kodim23.png,50,1,guided,16.6455257326664,0.121563238233694,0.0129704
Kodak24,kodim23.png,50,1,l0,17.2953991085278,0.168909060688502,2.7459103
Kodak24,kodim23.png,50,1,lgss,16.0408641226,0.1538517737,4.5286348
Kodak24,kodim23.png,50,1,original,17.3016091180772,0.210445228261918,5.2206468
Kodak24,kodim23.png,50,1,tv,12.8322089717,0.0679110836,1.5813037
Kodak24,kodim24.png,50,1,adaptive,14.6446059472226,0.172560526578544,6.3821504
Kodak24,kodim24.png,50,1,bilateral,16.0876166099111,0.196291377570246,0.9902374
Kodak24,kodim24.png,50,1,guided,16.4444936762467,0.201113733170732,0.0147689
Kodak24,kodim24.png,50,1,l0,16.9243609587713,0.225617923890244,2.7995075
Kodak24,kodim24.png,50,1,lgss,15.3418612781,0.1979893787,4.6448611
Kodak24,kodim24.png,50,1,original,16.9170569220938,0.258564847050388,5.2815663
Kodak24,kodim24.png,50,1,tv,12.7868501959,0.1266675294,1.592471
Set12,01.png,10,1,adaptive,26.1311212192071,0.789699342267868,1.3798152
Set12,01.png,10,1,bilateral,31.9280642425255,0.895499299159867,0.2215918
Set12,01.png,10,1,guided,30.4392432728717,0.87740150427868,0.2858229
Set12,01.png,10,1,l0,24.7122564425549,0.768890822511189,0.6532905
Set12,01.png,10,1,lgss,27.3001909374,0.8197783116,1.1763328
Set12,01.png,10,1,original,22.0444139132377,0.706985090555844,7.7038142
Set12,01.png,10,1,tv,17.8628419287,0.2737967749,0.2065382
Set12,02.png,10,1,adaptive,23.1259869732926,0.732748876843231,2.129768
Set12,02.png,10,1,bilateral,32.9164116155505,0.870790930227224,0.2891086
Set12,02.png,10,1,guided,31.126088958132,0.852498031472772,0.0660437
Set12,02.png,10,1,l0,24.9501072952638,0.756032455277545,0.7175947
Set12,02.png,10,1,lgss,25.3660928278,0.7867918896,0.9256036
Set12,02.png,10,1,original,18.4302390456845,0.634644056811452,1.6499306
Set12,02.png,10,1,tv,17.1445547177,0.1955832316,0.2230134
Set12,03.png,10,1,adaptive,22.295508405252,0.719224910580377,1.7015626
Set12,03.png,10,1,bilateral,32.2029542943158,0.895325120777274,0.3239231
Set12,03.png,10,1,guided,30.2496317618917,0.867847383592449,0.0032017
Set12,03.png,10,1,l0,22.5111538253979,0.700914505667605,0.6607157
Set12,03.png,10,1,lgss,24.5645404117,0.7811252491,0.7586268
Set12,03.png,10,1,original,18.65403069458,0.588523293553842,2.2540824
Set12,03.png,10,1,tv,17.3277172317,0.2484077244,0.1764582
Set12,04.png,10,1,adaptive,21.2212708136767,0.647621788967701,1.5757494
Set12,04.png,10,1,bilateral,30.4310805325436,0.895888599767993,0.1946004
Set12,04.png,10,1,guided,28.321914418704,0.861806489049866,0.003089
Set12,04.png,10,1,l0,20.4682969101269,0.568885031569173,0.5885561
Set12,04.png,10,1,lgss,24.0176433628,0.7498305244,0.8546714
Set12,04.png,10,1,original,17.8943438204628,0.421176093883074,1.4365977
Set12,04.png,10,1,tv,17.5498340107,0.3557460846,0.1864333
Set12,05.png,10,1,adaptive,22.4655775925354,0.726537837851887,1.6314937
Set12,05.png,10,1,bilateral,30.9676362060136,0.919003613140277,0.2159114
Set12,05.png,10,1,guided,28.9418109151082,0.887190419962654,0.0064779
Set12,05.png,10,1,l0,21.9294849724357,0.710609972063975,0.6707117
Set12,05.png,10,1,lgss,25.1110404255,0.8071895547,1.0782775
Set12,05.png,10,1,original,19.5848066580943,0.610687223736606,1.6357392
Set12,05.png,10,1,tv,17.3865079393,0.351362204,0.1819216
Set12,06.png,10,1,adaptive,24.0857689236375,0.779404899106044,2.0083088
Set12,06.png,10,1,bilateral,31.4709013861702,0.901279355474309,0.2366795
Set12,06.png,10,1,guided,29.5914159404073,0.88131895880219,0.0025762
Set12,06.png,10,1,l0,23.3543726919825,0.742170905461229,0.5828755
Set12,06.png,10,1,lgss,26.6866502333,0.8294688349,0.7982335
Set12,06.png,10,1,original,19.6762291986896,0.616940708201007,1.8234027
Set12,06.png,10,1,tv,17.4915907587,0.3005082353,0.217903
Set12,07.png,10,1,adaptive,21.4137668259043,0.682872760563005,1.6871423
Set12,07.png,10,1,bilateral,30.8968249852317,0.888479213306821,0.2216021
Set12,07.png,10,1,guided,29.8431355312146,0.869295253501205,0.0045045
Set12,07.png,10,1,l0,21.429192129281,0.664984900748074,0.6960797
Set12,07.png,10,1,lgss,24.7224641284,0.7538270963,0.9097749
Set12,07.png,10,1,original,18.413447127302,0.582934543050123,1.5629245
Set12,07.png,10,1,tv,17.9711542938,0.3224669603,0.2926077
Set12,08.png,10,1,adaptive,20.6666622961982,0.664951531151093,6.6251175
Set12,08.png,10,1,bilateral,32.7184231612403,0.874501475349159,1.4001143
Set12,08.png,10,1,guided,31.3225872944754,0.857796286889241,0.0498986
Set12,08.png,10,1,l0,22.6082681698589,0.682660518769389,3.4087759
Set12,08.png,10,1,lgss,23.5366604934,0.7500861158,5.5335613
Set12,08.png,10,1,original,18.6735899923739,0.604328333877601,8.3736663
Set12,08.png,10,1,tv,17.0980645553,0.1766293287,1.6457863
Set12,09.png,10,1,adaptive,20.5116662071895,0.638163682750353,7.0225251
Set12,09.png,10,1,bilateral,30.4701065293093,0.877516481682771,1.4399742
Set12,09.png,10,1,guided,29.1915121970579,0.856729615142791,0.020307
Set12,09.png,10,1,l0,20.6039315250692,0.548333576591225,3.1125052
Set12,09.png,10,1,lgss,22.4880627281,0.6699056907,4.4944003
Set12,09.png,10,1,original,17.1278604569153,0.450457248876592,6.2311912
Set12,09.png,10,1,tv,17.5345449536,0.3041324421,1.5034988
Set12,10.png,10,1,adaptive,22.1907482055589,0.595318578938949,5.4964916
Set12,10.png,10,1,bilateral,30.9960656978461,0.83320165495164,1.1227406
Set12,10.png,10,1,guided,29.6758538517761,0.812198661006332,0.0193421
Set12,10.png,10,1,l0,21.9998017222697,0.571525507348252,3.3527997
Set12,10.png,10,1,lgss,25.254383059,0.6848140483,4.4455063
Set12,10.png,10,1,original,19.8797492733996,0.494405888042533,4.6569079
Set12,10.png,10,1,tv,17.2870060311,0.2407448524,1.8403876
Set12,11.png,10,1,adaptive,21.3126622113913,0.580087277336697,8.0197361
Set12,11.png,10,1,bilateral,31.2829553974117,0.84825264868699,1.2657066
Set12,11.png,10,1,guided,29.7866557906134,0.820339741297953,0.0149275
Set12,11.png,10,1,l0,21.3349406435632,0.572919676442948,3.0643019
Set12,11.png,10,1,lgss,25.4015771475,0.6893028162,4.4111643
Set12,11.png,10,1,original,17.5532375406991,0.462762142344803,6.3449096
Set12,11.png,10,1,tv,17.1976633359,0.2199964801,1.6978934
Set12,12.png,10,1,adaptive,22.0294619326957,0.558820812224976,5.8263768
Set12,12.png,10,1,bilateral,30.544819096384,0.83676918850522,1.0650735
Set12,12.png,10,1,guided,29.0977537895639,0.809491822595406,0.0206405
Set12,12.png,10,1,l0,21.3974320007974,0.522398540618686,2.6558265
Set12,12.png,10,1,lgss,25.2534924617,0.6837390141,5.4086694
Set12,12.png,10,1,original,18.1864950371892,0.427501428010129,6.4008013
Set12,12.png,10,1,tv,17.2487585911,0.2570429158,1.9780575
Set12,01.png,20,1,adaptive,26.5002247163325,0.785431245611619,1.3785652
Set12,01.png,20,1,bilateral,27.372697894916,0.669722920981046,0.4799195
Set12,01.png,20,1,guided,26.5428330892768,0.653996890912737,0.0098168
Set12,01.png,20,1,l0,24.6007450696841,0.766396164438212,1.8127728
Set12,01.png,20,1,lgss,27.0308651902,0.8427446415,0.8627331
Set12,01.png,20,1,original,22.9659283994035,0.725707211302939,1.1152908
Set12,01.png,20,1,tv,17.2091975104,0.2555572124,0.2204984
Set12,02.png,20,1,adaptive,26.6796592128034,0.746362916440541,1.6978875
Set12,02.png,20,1,bilateral,27.4345625408412,0.607837874843253,0.2227741
Set12,02.png,20,1,guided,27.0117816981881,0.598081848815586,0.0057505
Set12,02.png,20,1,l0,25.0327449057058,0.757656018813309,0.6572808
Set12,02.png,20,1,lgss,27.6206513843,0.8055188287,1.1657642
Set12,02.png,20,1,original,19.7053425738529,0.655182596001354,1.4987018
Set12,02.png,20,1,tv,16.7294093089,0.1850770181,0.2602209
Set12,03.png,20,1,adaptive,24.7495501454052,0.744619065265558,1.7863816
Set12,03.png,20,1,bilateral,26.972223157517,0.656117657958093,0.2162923
Set12,03.png,20,1,guided,26.3420123512144,0.635205647886035,0.0033807
Set12,03.png,20,1,l0,22.5366886531271,0.704739713801406,0.8182913
Set12,03.png,20,1,lgss,25.1666412581,0.7894428048,0.7533877
Set12,03.png,20,1,original,19.1106293844292,0.600298032268301,1.7716511
Set12,03.png,20,1,tv,16.8107437642,0.233534897,0.1933925
Set12,04.png,20,1,adaptive,23.8110603297051,0.738591734632328,2.1132025
Set12,04.png,20,1,bilateral,25.8753523344478,0.725847691244429,0.3907045
Set12,04.png,20,1,guided,25.2258392828291,0.701119389111538,0.0069053
Set12,04.png,20,1,l0,20.7461370087714,0.591589935970404,0.8408196
Set12,04.png,20,1,lgss,24.1375365004,0.756409973,0.9057357
Set12,04.png,20,1,original,18.284827676657,0.452639761935253,1.3466581
Set12,04.png,20,1,tv,17.0441437472,0.333855922,0.2827247
Set12,05.png,20,1,adaptive,24.7507726646373,0.785095392761938,2.3769559
Set12,05.png,20,1,bilateral,26.3671743743601,0.720282823636612,0.201291
Set12,05.png,20,1,guided,25.1448556993414,0.6838734525085,0.0024081
Set12,05.png,20,1,l0,22.3940466581428,0.724271479246174,0.608799
Set12,05.png,20,1,lgss,25.0258735502,0.8173935532,0.8279448
Set12,05.png,20,1,original,20.0884557113189,0.636143765094524,1.5098473
Set12,05.png,20,1,tv,16.8820225114,0.333993039,0.2025878
Set12,06.png,20,1,adaptive,25.1498798313996,0.78654271294848,1.2982733
Set12,06.png,20,1,bilateral,26.6802221897707,0.669184329674151,0.1981581
Set12,06.png,20,1,guided,25.9000291207171,0.652817097858032,0.0037787
Set12,06.png,20,1,l0,23.428142427287,0.748405910632064,0.5932379
Set12,06.png,20,1,lgss,26.0614144407,0.8277697962,1.3107511
Set12,06.png,20,1,original,20.4633944382722,0.657313942970479,1.1542374
Set12,06.png,20,1,tv,17.0452328725,0.2821548996,0.2649621
Set12,07.png,20,1,adaptive,24.0804127312151,0.730448100095502,1.5493955
